Tidspunkt;Vannføring (m³/s)
2017-05-11 11:00:00Z;0.4192412
2017-05-12 11:00:00Z;0.3571602
2017-05-13 11:00:00Z;0.3108183
2017-05-14 11:00:00Z;0.2797412
2017-05-15 11:00:00Z;0.264286
2017-05-16 11:00:00Z;0.2595591
2017-05-17 11:00:00Z;0.3072275
2017-05-18 11:00:00Z;0.6709217
2017-05-19 11:00:00Z;0.8965098
2017-05-20 11:00:00Z;0.9637738
2017-05-21 11:00:00Z;1.04037
2017-05-22 11:00:00Z;1.278395
2017-05-23 11:00:00Z;1.401049
2017-05-24 11:00:00Z;1.287144
2017-05-25 11:00:00Z;1.953349
2017-05-26 11:00:00Z;2.026922
2017-05-27 11:00:00Z;1.528618
2017-05-28 11:00:00Z;1.298962
2017-05-29 11:00:00Z;1.044261
2017-05-30 11:00:00Z;0.8428602
2017-05-31 11:00:00Z;0.6817986
2017-06-01 11:00:00Z;0.5736962
2017-06-02 11:00:00Z;0.496782
2017-06-03 11:00:00Z;0.4755862
2017-06-04 11:00:00Z;0.5367551
2017-06-05 11:00:00Z;0.6294347
2017-06-06 11:00:00Z;1.171835
2017-06-07 11:00:00Z;1.59628
2017-06-08 11:00:00Z;2.224219
2017-06-09 11:00:00Z;2.756033
2017-06-10 11:00:00Z;2.896713
2017-06-11 11:00:00Z;2.852129
2017-06-12 11:00:00Z;2.870005
2017-06-13 11:00:00Z;2.679513
2017-06-14 11:00:00Z;2.764869
2017-06-15 11:00:00Z;4.580997
2017-06-16 11:00:00Z;4.154783
2017-06-17 11:00:00Z;3.101134
2017-06-18 11:00:00Z;3.203501
2017-06-19 11:00:00Z;4.301792
2017-06-20 11:00:00Z;4.156659
2017-06-21 11:00:00Z;2.86887
2017-06-22 11:00:00Z;2.167728
2017-06-23 11:00:00Z;1.724154
2017-06-24 11:00:00Z;1.437895
2017-06-25 11:00:00Z;1.40916
2017-06-26 11:00:00Z;1.492282
2017-06-27 11:00:00Z;1.571697
2017-06-28 11:00:00Z;1.420782
2017-06-29 11:00:00Z;1.296903
2017-06-30 11:00:00Z;1.190974
2017-07-01 11:00:00Z;1.130721
2017-07-02 11:00:00Z;1.290927
2017-07-03 11:00:00Z;1.449531
2017-07-04 11:00:00Z;1.55469
2017-07-05 11:00:00Z;1.309982
2017-07-06 11:00:00Z;1.12125
2017-07-07 11:00:00Z;1.197893
2017-07-08 11:00:00Z;1.062769
2017-07-09 11:00:00Z;0.9955097
2017-07-10 11:00:00Z;1.039128
2017-07-11 11:00:00Z;1.04977
2017-07-12 11:00:00Z;1.036136
2017-07-13 11:00:00Z;1.108055
2017-07-14 11:00:00Z;1.344748
2017-07-15 11:00:00Z;1.580153
2017-07-16 11:00:00Z;1.649956
2017-07-17 11:00:00Z;1.501225
2017-07-18 11:00:00Z;1.230215
2017-07-19 11:00:00Z;1.02644
2017-07-20 11:00:00Z;0.8861019
2017-07-21 11:00:00Z;0.7661135
2017-07-22 11:00:00Z;0.698036
2017-07-23 11:00:00Z;0.6554931
2017-07-24 11:00:00Z;0.6115056
2017-07-25 11:00:00Z;0.576901
2017-07-26 11:00:00Z;0.5490412
2017-07-27 11:00:00Z;0.5197169
2017-07-28 11:00:00Z;0.5126344
2017-07-29 11:00:00Z;0.5168641
2017-07-30 11:00:00Z;0.7680305
2017-07-31 11:00:00Z;1.025095
2017-08-01 11:00:00Z;0.9554222
2017-08-02 11:00:00Z;0.9876809
2017-08-03 11:00:00Z;0.8579392
2017-08-04 11:00:00Z;0.7233169
2017-08-05 11:00:00Z;0.6595864
2017-08-06 11:00:00Z;0.6962574
2017-08-07 11:00:00Z;0.638207
2017-08-08 11:00:00Z;0.557999
2017-08-09 11:00:00Z;0.564142
2017-08-10 11:00:00Z;0.5969
2017-08-11 11:00:00Z;0.7390446
2017-08-12 11:00:00Z;1.388764
2017-08-13 11:00:00Z;1.288452
2017-08-14 11:00:00Z;1.487643
2017-08-15 11:00:00Z;1.484332
2017-08-16 11:00:00Z;1.170249
2017-08-17 11:00:00Z;1.331318
2017-08-18 11:00:00Z;1.068453
2017-08-19 11:00:00Z;0.8297323
2017-08-20 11:00:00Z;0.8323281
2017-08-21 11:00:00Z;0.8839028
2017-08-22 11:00:00Z;0.7114837
2017-08-23 11:00:00Z;0.575258
2017-08-24 11:00:00Z;0.4698921
2017-08-25 11:00:00Z;0.384762
2017-08-26 11:00:00Z;0.3406721
2017-08-27 11:00:00Z;0.299915
2017-08-28 11:00:00Z;0.2624236
2017-08-29 11:00:00Z;0.3359917
2017-08-30 11:00:00Z;0.8421262
2017-08-31 11:00:00Z;1.608602
2017-09-01 11:00:00Z;1.18493
2017-09-02 11:00:00Z;0.975568
2017-09-03 11:00:00Z;1.025895
2017-09-04 11:00:00Z;0.8429856
2017-09-05 11:00:00Z;0.6515374
2017-09-06 11:00:00Z;0.5165637
2017-09-07 11:00:00Z;0.414296
2017-09-08 11:00:00Z;0.3364304
2017-09-09 11:00:00Z;0.2787647
2017-09-10 11:00:00Z;0.2300666
2017-09-11 11:00:00Z;0.2138094
2017-09-12 11:00:00Z;0.2013283
2017-09-13 11:00:00Z;0.1900805
2017-09-14 11:00:00Z;0.1711256
2017-09-15 11:00:00Z;0.1506727
2017-09-16 11:00:00Z;0.1316438
2017-09-17 11:00:00Z;0.2143396
2017-09-18 11:00:00Z;0.44597
2017-09-19 11:00:00Z;0.4078876
2017-09-20 11:00:00Z;0.3389915
2017-09-21 11:00:00Z;0.2802355
2017-09-22 11:00:00Z;0.2364742
2017-09-23 11:00:00Z;0.1983135
2017-09-24 11:00:00Z;0.1698868
2017-09-25 11:00:00Z;0.1467118
2017-09-26 11:00:00Z;0.1267149
2017-09-27 11:00:00Z;0.1125122
2017-09-28 11:00:00Z;0.09912693
2017-09-29 11:00:00Z;0.08659211
2017-09-30 11:00:00Z;0.07675833
2017-10-01 11:00:00Z;0.07026024
2017-10-02 11:00:00Z;0.06108877
2017-10-03 11:00:00Z;0.05134256
2017-10-04 11:00:00Z;0.04343495
2017-10-05 11:00:00Z;0.0381568
2017-10-06 11:00:00Z;0.03733126
2017-10-07 11:00:00Z;0.04185916
2017-10-08 11:00:00Z;0.03729003
2017-10-09 11:00:00Z;0.03717353
2017-10-10 11:00:00Z;0.03413185
2017-10-11 11:00:00Z;0.0276609
2017-10-12 11:00:00Z;0.02366119
2017-10-13 11:00:00Z;0.0226083
2017-10-14 11:00:00Z;0.03071995
2017-10-15 11:00:00Z;0.05954365
2017-10-16 11:00:00Z;0.1766478
2017-10-17 11:00:00Z;0.7276848
2017-10-18 11:00:00Z;1.00751
2017-10-19 11:00:00Z;0.8699179
2017-10-20 11:00:00Z;0.660902
2017-10-21 11:00:00Z;0.5008618
2017-10-22 11:00:00Z;0.3875612
2017-10-23 11:00:00Z;0.302478
2017-10-24 11:00:00Z;0.2366975
2017-10-25 11:00:00Z;0.1942454
2017-10-26 11:00:00Z;0.1646676
2017-10-27 11:00:00Z;0.3037978
2017-10-28 11:00:00Z;0.397577
2017-10-29 11:00:00Z;0.3460289
2017-10-30 11:00:00Z;0.3118688
2017-10-31 11:00:00Z;0.2531951
2017-11-01 11:00:00Z;0.2090497
2017-11-02 11:00:00Z;0.3083012
2017-11-03 11:00:00Z;0.7224712
2017-11-04 11:00:00Z;1.283819
2017-11-05 11:00:00Z;1.034234
2017-11-06 11:00:00Z;0.7690229
2017-11-07 11:00:00Z;0.5933799
2017-11-08 11:00:00Z;0.7781997
2017-11-09 11:00:00Z;0.8926873
2017-11-10 11:00:00Z;0.8093792
2017-11-11 11:00:00Z;0.6370059
2017-11-12 11:00:00Z;0.4871947
2017-11-13 11:00:00Z;0.3781188
2017-11-14 11:00:00Z;0.3036949
2017-11-15 11:00:00Z;0.2459306
2017-11-16 11:00:00Z;0.2715918
2017-11-17 11:00:00Z;0.2340731
2017-11-18 11:00:00Z;0.1913429
2017-11-19 11:00:00Z;0.1572486
2017-11-20 11:00:00Z;0.1300747
2017-11-21 11:00:00Z;0.1089209
2017-11-22 11:00:00Z;0.08880899
2017-11-23 11:00:00Z;0.07806476
2017-11-24 11:00:00Z;0.07357854
2017-11-25 11:00:00Z;0.06553543
2017-11-26 11:00:00Z;0.07871716
2017-11-27 11:00:00Z;0.1161039
2017-11-28 11:00:00Z;0.1135105
2017-11-29 11:00:00Z;0.09697355
2017-11-30 11:00:00Z;0.08477508
2017-12-01 11:00:00Z;0.08562918
2017-12-02 11:00:00Z;0.1569629
2017-12-03 11:00:00Z;0.2976236
2017-12-04 11:00:00Z;0.2694883
2017-12-05 11:00:00Z;0.2594413
2017-12-06 11:00:00Z;0.2162428
2017-12-07 11:00:00Z;0.1856985
2017-12-08 11:00:00Z;0.16036
2017-12-09 11:00:00Z;0.1425304
2017-12-10 11:00:00Z;0.1281968
2017-12-11 11:00:00Z;0.1160139
2017-12-12 11:00:00Z;0.1028583
2017-12-13 11:00:00Z;0.08941156
2017-12-14 11:00:00Z;0.07649669
2017-12-15 11:00:00Z;0.06558549
2017-12-16 11:00:00Z;0.04974763
2017-12-17 11:00:00Z;0.05234231
2017-12-18 11:00:00Z;0.04876519
2017-12-19 11:00:00Z;0.09304227
2017-12-20 11:00:00Z;0.4338469
2017-12-21 11:00:00Z;0.6163131
2017-12-22 11:00:00Z;0.5778739
2017-12-23 11:00:00Z;0.4666299
2017-12-24 11:00:00Z;0.387195
2017-12-25 11:00:00Z;0.3221667
2017-12-26 11:00:00Z;0.2491276
2017-12-27 11:00:00Z;0.1958282
2017-12-28 11:00:00Z;0.1538349
2017-12-29 11:00:00Z;0.1229891
2017-12-30 11:00:00Z;0.1125256
2017-12-31 11:00:00Z;0.1661436
2018-01-01 11:00:00Z;0.1006164
2018-01-02 11:00:00Z;0.08790918
2018-01-03 11:00:00Z;0.078128
2018-01-04 11:00:00Z;0.07128797
2018-01-05 11:00:00Z;0.06444039
2018-01-06 11:00:00Z;0.05955362
2018-01-07 11:00:00Z;0.05616701
2018-01-08 11:00:00Z;0.0527136
2018-01-09 11:00:00Z;0.09770425
2018-01-10 11:00:00Z;0.1001489
2018-01-11 11:00:00Z;0.08285968
2018-01-12 11:00:00Z;0.1553667
2018-01-13 11:00:00Z;0.1514529
2018-01-14 11:00:00Z;0.1299448
2018-01-15 11:00:00Z;0.1201713
2018-01-16 11:00:00Z;0.1201713
2018-01-17 11:00:00Z;0.1025696
2018-01-18 11:00:00Z;0.08790918
2018-01-19 11:00:00Z;0.07736685
2018-01-20 11:00:00Z;0.06784476
2018-01-21 11:00:00Z;0.05840116
2018-01-22 11:00:00Z;0.05148736
2018-01-23 11:00:00Z;0.04432445
2018-01-24 11:00:00Z;0.03910621
2018-01-25 11:00:00Z;0.03671321
2018-01-26 11:00:00Z;0.033157
2018-01-27 11:00:00Z;0.03043503
2018-01-28 11:00:00Z;0.02926894
2018-01-29 11:00:00Z;0.02769249
2018-01-30 11:00:00Z;0.0239691
2018-01-31 11:00:00Z;0.0223417
2018-02-01 11:00:00Z;0.02070157
2018-02-02 11:00:00Z;0.0205596
2018-02-03 11:00:00Z;0.01932251
2018-02-04 11:00:00Z;0.01954843
2018-02-05 11:00:00Z;0.02102031
2018-02-06 11:00:00Z;0.03097453
2018-02-07 11:00:00Z;0.02922602
2018-02-08 11:00:00Z;0.03279785
2018-02-09 11:00:00Z;0.03811328
2018-02-10 11:00:00Z;0.03257248
2018-02-11 11:00:00Z;0.02855468
2018-02-12 11:00:00Z;0.02490908
2018-02-13 11:00:00Z;0.02470045
2018-02-14 11:00:00Z;0.02708044
2018-02-15 11:00:00Z;0.02536343
2018-02-16 11:00:00Z;0.02051898
2018-02-17 11:00:00Z;0.0186983
2018-02-18 11:00:00Z;0.01612004
2018-02-19 11:00:00Z;0.01555089
2018-02-20 11:00:00Z;0.01312756
2018-02-21 11:00:00Z;0.01238173
2018-02-22 11:00:00Z;0.01151797
2018-02-23 11:00:00Z;0.01045904
2018-02-24 11:00:00Z;0.01053987
2018-02-25 11:00:00Z;0.009338505
2018-02-26 11:00:00Z;0.008749286
2018-02-27 11:00:00Z;0.007914365
2018-02-28 11:00:00Z;0.01051315
2018-03-01 11:00:00Z;0.01208665
2018-03-02 11:00:00Z;0.01077001
2018-03-03 11:00:00Z;0.01094411
2018-03-04 11:00:00Z;0.01184621
2018-03-05 11:00:00Z;0.01042832
2018-03-06 11:00:00Z;0.009607301
2018-03-07 11:00:00Z;0.008899837
2018-03-08 11:00:00Z;0.008292421
2018-03-09 11:00:00Z;0.007570286
2018-03-10 11:00:00Z;0.006967842
2018-03-11 11:00:00Z;0.007606328
2018-03-12 11:00:00Z;0.01171045
2018-03-13 11:00:00Z;0.01118494
2018-03-14 11:00:00Z;0.01031308
2018-03-15 11:00:00Z;0.009612234
2018-03-16 11:00:00Z;0.008366992
2018-03-17 11:00:00Z;0.01396479
2018-03-18 11:00:00Z;0.0232028
2018-03-19 11:00:00Z;0.0357428
2018-03-20 11:00:00Z;0.04680844
2018-03-21 11:00:00Z;0.05050198
2018-03-22 11:00:00Z;0.04385957
2018-03-23 11:00:00Z;0.0379544
2018-03-24 11:00:00Z;0.03500562
2018-03-25 11:00:00Z;0.03236082
2018-03-26 11:00:00Z;0.03041517
2018-03-27 11:00:00Z;0.02846957
2018-03-28 11:00:00Z;0.02717759
2018-03-29 11:00:00Z;0.02587798
2018-03-30 11:00:00Z;0.02478836
2018-03-31 11:00:00Z;0.02480706
2018-04-01 11:00:00Z;0.0232239
2018-04-02 11:00:00Z;0.02213846
2018-04-03 11:00:00Z;0.01836653
2018-04-04 11:00:00Z;0.01471416
2018-04-05 11:00:00Z;0.0184343
2018-04-06 11:00:00Z;0.01779659
2018-04-07 11:00:00Z;0.03098579
2018-04-08 11:00:00Z;0.03701639
2018-04-09 11:00:00Z;0.0549389
2018-04-10 11:00:00Z;0.05412245
2018-04-11 11:00:00Z;0.05115835
2018-04-12 11:00:00Z;0.03935916
2018-04-13 11:00:00Z;0.03091789
2018-04-14 11:00:00Z;0.022832
2018-04-15 11:00:00Z;0.01850313
2018-04-16 11:00:00Z;0.0151583
2018-04-17 11:00:00Z;0.01190554
2018-04-18 11:00:00Z;0.01130342
2018-04-19 11:00:00Z;0.0176578
2018-04-20 11:00:00Z;0.1218508
2018-04-21 11:00:00Z;0.2725967
2018-04-22 11:00:00Z;0.4132956
2018-04-23 11:00:00Z;0.5037433
2018-04-24 11:00:00Z;0.542058
2018-04-25 11:00:00Z;0.5359583
2018-04-26 11:00:00Z;0.5235351
2018-04-27 11:00:00Z;0.5053998
2018-04-28 11:00:00Z;0.4917304
2018-04-29 11:00:00Z;0.4595633
2018-04-30 11:00:00Z;0.4047336
2018-05-01 11:00:00Z;0.3371063
2018-05-02 11:00:00Z;0.2882479
2018-05-03 11:00:00Z;0.2728112
2018-05-04 11:00:00Z;0.3328403
2018-05-05 11:00:00Z;0.5198988
2018-05-06 11:00:00Z;2.060641
2018-05-07 11:00:00Z;2.536222
2018-05-08 11:00:00Z;1.659453
2018-05-09 11:00:00Z;1.319342
2018-05-10 11:00:00Z;1.438077
2018-05-11 11:00:00Z;1.699901
2018-05-12 11:00:00Z;1.78904
2018-05-13 11:00:00Z;1.686964
2018-05-14 11:00:00Z;1.633694
2018-05-15 11:00:00Z;2.024254
2018-05-16 11:00:00Z;1.939463
2018-05-17 11:00:00Z;1.770567
2018-05-18 11:00:00Z;1.627337
2018-05-19 11:00:00Z;1.9344
2018-05-20 11:00:00Z;2.431546
2018-05-21 11:00:00Z;5.37713
2018-05-22 11:00:00Z;2.991491
2018-05-23 11:00:00Z;1.791147
2018-05-24 11:00:00Z;1.050018
2018-05-25 11:00:00Z;0.7734877
2018-05-26 11:00:00Z;0.8416972
2018-05-27 11:00:00Z;0.6930739
2018-05-28 11:00:00Z;0.6201844
2018-05-29 11:00:00Z;0.859248
2018-05-30 11:00:00Z;0.8397507
2018-05-31 11:00:00Z;0.6151695
2018-06-01 11:00:00Z;0.5301389
2018-06-02 11:00:00Z;0.4989198
2018-06-03 11:00:00Z;0.8588808
2018-06-04 11:00:00Z;1.129998
2018-06-05 11:00:00Z;0.7776098
2018-06-06 11:00:00Z;0.5387367
2018-06-07 11:00:00Z;0.384126
2018-06-08 11:00:00Z;0.2795399
2018-06-09 11:00:00Z;0.3210424
2018-06-10 11:00:00Z;0.3627737
2018-06-11 11:00:00Z;0.4267626
2018-06-12 11:00:00Z;0.3436367
2018-06-13 11:00:00Z;0.2612373
2018-06-14 11:00:00Z;0.1991168
2018-06-15 11:00:00Z;0.3189096
2018-06-16 11:00:00Z;0.7629448
2018-06-17 11:00:00Z;1.102306
2018-06-18 11:00:00Z;0.7656625
2018-06-19 11:00:00Z;0.6892348
2018-06-20 11:00:00Z;0.8407138
2018-06-21 11:00:00Z;0.772772
2018-06-22 11:00:00Z;0.7135265
2018-06-23 11:00:00Z;0.6349586
2018-06-24 11:00:00Z;0.5831162
2018-06-25 11:00:00Z;0.6721449
2018-06-26 11:00:00Z;1.238039
2018-06-27 11:00:00Z;1.370755
2018-06-28 11:00:00Z;1.265587
2018-06-29 11:00:00Z;0.809159
2018-06-30 11:00:00Z;0.5352824
2018-07-01 11:00:00Z;0.3606465
2018-07-02 11:00:00Z;0.2570998
2018-07-03 11:00:00Z;0.2493248
2018-07-04 11:00:00Z;0.2360478
2018-07-05 11:00:00Z;0.1887092
2018-07-06 11:00:00Z;0.1646494
2018-07-07 11:00:00Z;0.1267526
2018-07-08 11:00:00Z;0.1047423
2018-07-09 11:00:00Z;0.09075952
2018-07-10 11:00:00Z;0.07148239
2018-07-11 11:00:00Z;0.05380591
2018-07-12 11:00:00Z;0.04241047
2018-07-13 11:00:00Z;0.03352866
2018-07-14 11:00:00Z;0.0262879
2018-07-15 11:00:00Z;0.03920699
2018-07-16 11:00:00Z;0.1180064
2018-07-17 11:00:00Z;0.1099904
2018-07-18 11:00:00Z;0.09389646
2018-07-19 11:00:00Z;0.08293339
2018-07-20 11:00:00Z;0.0617381
2018-07-21 11:00:00Z;0.05375262
2018-07-22 11:00:00Z;0.05439415
2018-07-23 11:00:00Z;0.07160287
2018-07-24 11:00:00Z;0.05026593
2018-07-25 11:00:00Z;0.04364574
2018-07-26 11:00:00Z;0.04988793
2018-07-27 11:00:00Z;0.03582001
2018-07-28 11:00:00Z;0.026481
2018-07-29 11:00:00Z;0.02037613
2018-07-30 11:00:00Z;0.0159975
2018-07-31 11:00:00Z;0.01202321
2018-08-01 11:00:00Z;0.013737
2018-08-02 11:00:00Z;0.006168291
2018-08-03 11:00:00Z;0.009118487
2018-08-04 11:00:00Z;0.03052682
2018-08-05 11:00:00Z;0.02049866
2018-08-06 11:00:00Z;0.01640048
2018-08-07 11:00:00Z;0.01221225
2018-08-08 11:00:00Z;0.008415641
2018-08-09 11:00:00Z;0.02763386
2018-08-10 11:00:00Z;0.06641511
2018-08-11 11:00:00Z;0.2503583
2018-08-12 11:00:00Z;1.533735
2018-08-13 11:00:00Z;1.058317
2018-08-14 11:00:00Z;0.654359
2018-08-15 11:00:00Z;0.4528109
2018-08-16 11:00:00Z;0.3095627
2018-08-17 11:00:00Z;0.3410906
2018-08-18 11:00:00Z;0.3250555
2018-08-19 11:00:00Z;0.4128436
2018-08-20 11:00:00Z;1.006618
2018-08-21 11:00:00Z;0.8007035
2018-08-22 11:00:00Z;0.5823226
2018-08-23 11:00:00Z;0.573962
2018-08-24 11:00:00Z;0.8963564
2018-08-25 11:00:00Z;0.6833593
2018-08-26 11:00:00Z;0.6781431
2018-08-27 11:00:00Z;0.5851932
2018-08-28 11:00:00Z;0.4281184
2018-08-29 11:00:00Z;0.3002647
2018-08-30 11:00:00Z;0.2566287
2018-08-31 11:00:00Z;0.2695268
2018-09-01 11:00:00Z;0.2042933
2018-09-02 11:00:00Z;0.4078575
2018-09-03 11:00:00Z;2.037452
2018-09-04 11:00:00Z;2.056464
2018-09-05 11:00:00Z;1.335055
2018-09-06 11:00:00Z;0.7878469
2018-09-07 11:00:00Z;0.4920137
2018-09-08 11:00:00Z;0.3243293
2018-09-09 11:00:00Z;0.2222201
2018-09-10 11:00:00Z;0.1484246
2018-09-11 11:00:00Z;0.1164005
2018-09-12 11:00:00Z;0.09422235
2018-09-13 11:00:00Z;0.07536269
2018-09-14 11:00:00Z;0.08751179
2018-09-15 11:00:00Z;0.07958254
2018-09-16 11:00:00Z;0.1235432
2018-09-17 11:00:00Z;0.1143208
2018-09-18 11:00:00Z;0.2233254
2018-09-19 11:00:00Z;0.2495166
2018-09-20 11:00:00Z;0.3746907
2018-09-21 11:00:00Z;1.427151
2018-09-22 11:00:00Z;1.253714
2018-09-23 11:00:00Z;1.467718
2018-09-24 11:00:00Z;1.609858
2018-09-25 11:00:00Z;1.318109
2018-09-26 11:00:00Z;1.615568
2018-09-27 11:00:00Z;1.393743
2018-09-28 11:00:00Z;0.8380433
2018-09-29 11:00:00Z;0.5801557
2018-09-30 11:00:00Z;0.7832676
2018-10-01 11:00:00Z;0.6706534
2018-10-02 11:00:00Z;0.538736
2018-10-03 11:00:00Z;0.3926177
2018-10-04 11:00:00Z;0.2755536
2018-10-05 11:00:00Z;0.1961615
2018-10-06 11:00:00Z;0.14069
2018-10-07 11:00:00Z;0.1077861
2018-10-08 11:00:00Z;0.1144938
2018-10-09 11:00:00Z;0.614351
2018-10-10 11:00:00Z;0.7695536
2018-10-11 11:00:00Z;0.7071215
2018-10-12 11:00:00Z;0.6958283
2018-10-13 11:00:00Z;0.5447468
2018-10-14 11:00:00Z;0.7592506
2018-10-15 11:00:00Z;1.394421
2018-10-16 11:00:00Z;1.437214
2018-10-17 11:00:00Z;1.240876
2018-10-18 11:00:00Z;1.850935
2018-10-19 11:00:00Z;2.476048
2018-10-20 11:00:00Z;2.058844
2018-10-21 11:00:00Z;2.443815
2018-10-22 11:00:00Z;1.836691
2018-10-23 11:00:00Z;1.066582
2018-10-24 11:00:00Z;0.6546578
2018-10-25 11:00:00Z;0.4192424
2018-10-26 11:00:00Z;0.276901
2018-10-27 11:00:00Z;0.1860107
2018-10-28 11:00:00Z;0.12748
2018-10-29 11:00:00Z;0.08869677
2018-10-30 11:00:00Z;0.05805875
2018-10-31 11:00:00Z;0.04049837
2018-11-01 11:00:00Z;0.1677167
2018-11-02 11:00:00Z;0.2160156
2018-11-03 11:00:00Z;0.2810235
2018-11-04 11:00:00Z;0.3928195
2018-11-05 11:00:00Z;1.083276
2018-11-06 11:00:00Z;2.025973
2018-11-07 11:00:00Z;1.852443
2018-11-08 11:00:00Z;1.071031
2018-11-09 11:00:00Z;0.6519596
2018-11-10 11:00:00Z;0.449997
2018-11-11 11:00:00Z;0.3244717
2018-11-12 11:00:00Z;0.2563569
2018-11-13 11:00:00Z;0.22513
2018-11-14 11:00:00Z;0.2972181
2018-11-15 11:00:00Z;0.8500866
2018-11-16 11:00:00Z;1.317697
2018-11-17 11:00:00Z;1.259044
2018-11-18 11:00:00Z;0.8266975
2018-11-19 11:00:00Z;0.552354
2018-11-20 11:00:00Z;0.4857057
2018-11-21 11:00:00Z;0.3457813
2018-11-22 11:00:00Z;0.2874782
2018-11-23 11:00:00Z;0.3826323
2018-11-24 11:00:00Z;0.3073147
2018-11-25 11:00:00Z;0.2353947
2018-11-26 11:00:00Z;0.1807367
2018-11-27 11:00:00Z;0.1562775
2018-11-28 11:00:00Z;0.1713871
2018-11-29 11:00:00Z;0.1664966
2018-11-30 11:00:00Z;0.1468696
2018-12-01 11:00:00Z;0.1209546
2018-12-02 11:00:00Z;0.1073785
2018-12-03 11:00:00Z;0.09057359
2018-12-04 11:00:00Z;0.07241989
2018-12-05 11:00:00Z;0.07555269
2018-12-06 11:00:00Z;0.05687428
2018-12-07 11:00:00Z;0.04410659
2018-12-08 11:00:00Z;0.03293734
2018-12-09 11:00:00Z;0.02589006
2018-12-10 11:00:00Z;0.02058794
2018-12-11 11:00:00Z;0.01533695
2018-12-12 11:00:00Z;0.01184491
2018-12-13 11:00:00Z;0.01137182
2018-12-14 11:00:00Z;0.06922938
2018-12-15 11:00:00Z;0.08389059
2018-12-16 11:00:00Z;0.07351287
2018-12-17 11:00:00Z;0.05318623
2018-12-18 11:00:00Z;0.03840942
2018-12-19 11:00:00Z;0.02630744
2018-12-20 11:00:00Z;0.01855284
2018-12-21 11:00:00Z;0.01267793
2018-12-22 11:00:00Z;0.009284174
2018-12-23 11:00:00Z;0.007529863
2018-12-24 11:00:00Z;0.02106909
2018-12-25 11:00:00Z;0.04242162
2018-12-26 11:00:00Z;0.04622333
2018-12-27 11:00:00Z;0.04659348
2018-12-28 11:00:00Z;0.07706546
2018-12-29 11:00:00Z;0.2406926
2018-12-30 11:00:00Z;0.2308245
2018-12-31 11:00:00Z;0.1823954
2019-01-01 11:00:00Z;0.1482793
2019-01-02 11:00:00Z;0.1021638
2019-01-03 11:00:00Z;0.1298637
2019-01-04 11:00:00Z;0.1244882
2019-01-05 11:00:00Z;0.08183814
2019-01-06 11:00:00Z;0.169556
2019-01-07 11:00:00Z;0.16226
2019-01-08 11:00:00Z;0.1112032
2019-01-09 11:00:00Z;0.1112032
2019-01-10 11:00:00Z;0.1841405
2019-01-11 11:00:00Z;0.2716695
2019-01-12 11:00:00Z;0.2570851
2019-01-13 11:00:00Z;0.154964
2019-01-14 11:00:00Z;0.0966112
2019-01-15 11:00:00Z;0.08811444
2019-01-16 11:00:00Z;0.07961003
2019-01-17 11:00:00Z;0.07111315
2019-01-18 11:00:00Z;0.06261635
2019-01-19 11:00:00Z;0.05411199
2019-01-20 11:00:00Z;0.04561523
2019-01-21 11:00:00Z;0.03711078
2019-01-22 11:00:00Z;0.0286111
2019-01-23 11:00:00Z;0.02159929
2019-01-24 11:00:00Z;0.01622203
2019-01-25 11:00:00Z;0.01161263
2019-01-26 11:00:00Z;0.009080582
2019-01-27 11:00:00Z;0.007762462
2019-01-28 11:00:00Z;0.007258017
2019-01-29 11:00:00Z;0.006748802
2019-01-30 11:00:00Z;0.0062472
2019-01-31 11:00:00Z;0.005745586
2019-02-01 11:00:00Z;0.005236396
2019-02-02 11:00:00Z;0.004734812
2019-02-03 11:00:00Z;0.004233199
2019-02-04 11:00:00Z;0.0037316
2019-02-05 11:00:00Z;0.003222401
2019-02-06 11:00:00Z;0.002720789
2019-02-07 11:00:00Z;0.002219194
2019-02-08 11:00:00Z;0.001709995
2019-02-09 11:00:00Z;0.001208401
2019-02-10 11:00:00Z;0.004506791
2019-02-11 11:00:00Z;0.009510521
2019-02-12 11:00:00Z;0.02052644
2019-02-13 11:00:00Z;0.03106631
2019-02-14 11:00:00Z;0.08760517
2019-02-15 11:00:00Z;0.3035897
2019-02-16 11:00:00Z;0.5291805
2019-02-17 11:00:00Z;0.5915766
2019-02-18 11:00:00Z;0.4667845
2019-02-19 11:00:00Z;0.3659856
2019-02-20 11:00:00Z;0.284392
2019-02-21 11:00:00Z;0.2290697
2019-02-22 11:00:00Z;0.2065449
2019-02-23 11:00:00Z;0.8741934
2019-02-24 11:00:00Z;3.414632
2019-02-25 11:00:00Z;3.181326
2019-02-26 11:00:00Z;1.992077
2019-02-27 11:00:00Z;2.181154
2019-02-28 11:00:00Z;1.739462
2019-03-01 11:00:00Z;1.083524
2019-03-02 11:00:00Z;0.683799
2019-03-03 11:00:00Z;0.4451308
2019-03-04 11:00:00Z;0.3144049
2019-03-05 11:00:00Z;0.2654198
2019-03-06 11:00:00Z;0.236319
2019-03-07 11:00:00Z;0.1697385
2019-03-08 11:00:00Z;0.1223425
2019-03-09 11:00:00Z;0.08746953
2019-03-10 11:00:00Z;0.06275317
2019-03-11 11:00:00Z;0.04595817
2019-03-12 11:00:00Z;0.03356134
2019-03-13 11:00:00Z;0.02659216
2019-03-14 11:00:00Z;0.02080858
